idcliente,idLojista,IdEnderecoLoja_Retira,IdEnderecoLojaRetirada_Retira,IdSku_Retira,User_Retira,Senha_Retira,IdClienteEnderecoSelecionado_Retira
31215366,10037,1883,1883,55005107,user_automacao_cb_228ff4e6e95036s16953@vvtest.com,123456,34618158
31215367,10037,16370,16370,55022514,user_automacao_cb_228ff4e6fcff22s8029@vvtest.com,123456,34618159
31215372,10037,1883,1883,6346883,user_automacao_cb_228ff4e74c0a97s21237@vvtest.com,123456,34618164
31215373,10037,16370,16370,320648,user_automacao_cb_228ff4e753f8d4s31942@vvtest.com,123456,34618165
31215377,10037,1883,1883,1641166,user_automacao_cb_228ff4e7923a34s15760@vvtest.com,123456,34618170
31215380,10037,1883,1883,55006833,user_automacao_cb_228ff4e7c4e315s4444@vvtest.com,123456,34618173
31215382,10037,1883,1883,55019351,user_automacao_cb_228ff4e7e192acs8261@vvtest.com,123456,34618175
31215387,10037,16370,16370,55026618,user_automacao_cb_228ff4e82f168bs12936@vvtest.com,123456,34618180
31215389,10037,1883,1883,55004024,user_automacao_cb_228ff4e84b9f2es5247@vvtest.com,123456,34618182
31215391,10037,1883,1883,4750228,user_automacao_cb_228ff4e86e921as3885@vvtest.com,123456,34618184
31215392,10037,16370,16370,11458172,user_automacao_cb_228ff4e87bfe00s16421@vvtest.com,123456,34618185
31215396,10037,1883,1883,14422958,user_automacao_cb_228ff4e8bdc1eas13136@vvtest.com,123456,34618189
31215397,10037,1883,1883,14477355,user_automacao_cb_228ff4e8cd2ef8s29977@vvtest.com,123456,34618190
31215402,10037,1883,1883,50005037,user_automacao_cb_228ff4e91e5870s8498@vvtest.com,123456,34618195
31215407,10037,1883,1883,55005476,user_automacao_cb_228ff4e96ca02fs4174@vvtest.com,123456,34618200
31215408,10037,16370,16370,55006841,user_automacao_cb_228ff4e97ca596s559@vvtest.com,123456,34618201
31215412,10037,16370,16370,55013964,user_automacao_cb_228ff4e9bda5f4s9192@vvtest.com,123456,34618205
31215417,10037,1883,1883,55019816,user_automacao_cb_228ff4ea10f5f4s14035@vvtest.com,123456,34618210
31215419,10037,16370,16370,12657523,user_automacao_cb_228ff4ea2f2c3as8989@vvtest.com,123456,34618212
31215421,10037,1883,1883,50005787,user_automacao_cb_228ff4ea4ffad8s5770@vvtest.com,123456,34618214
31215422,10037,1883,1883,55012847,user_automacao_cb_228ff4ea5fd93ds1425@vvtest.com,123456,34618215
31215423,10037,16370,16370,7291698,user_automacao_cb_228ff4ea6d1fbas3996@vvtest.com,123456,34618216
31215427,10037,16370,16370,50005805,user_automacao_cb_228ff4eab59a45s20378@vvtest.com,123456,34618220
31215432,10037,1883,1883,7533859,user_automacao_cb_228ff4eb09118es24948@vvtest.com,123456,34618225
31215436,10037,16370,16370,13387434,user_automacao_cb_228ff4eb438299s9703@vvtest.com,123456,34618229
31215437,10037,16370,16370,15112803,user_automacao_cb_228ff4eb553076s2421@vvtest.com,123456,34618230
31215440,10037,1883,1883,15215211,user_automacao_cb_228ff4eb7e3c2bs26673@vvtest.com,123456,34618233
31215442,10037,16370,16370,55021532,user_automacao_cb_228ff4eba461b7s846@vvtest.com,123456,34618236
31215445,10037,1883,1883,50000543,user_automacao_cb_228ff4ebc927c3s6140@vvtest.com,123456,34618239
31215447,10037,1883,1883,10967871,user_automacao_cb_228ff4ebee64e5s24562@vvtest.com,123456,34618241
31215452,10037,16370,16370,12453155,user_automacao_cb_228ff4ec3a602es17815@vvtest.com,123456,34618247
31215454,10037,1883,1883,13367313,user_automacao_cb_228ff4ec5673ads9433@vvtest.com,123456,34618249
31215457,10037,1883,1883,11005659,user_automacao_cb_228ff4ec96de89s16690@vvtest.com,123456,34618252
31215462,10037,1883,1883,55019601,user_automacao_cb_228ff4ece2daa3s23811@vvtest.com,123456,34618257
31215465,10037,1883,1883,12657527,user_automacao_cb_228ff4ed16bbc4s22556@vvtest.com,123456,34618260
31215466,10037,16370,16370,15003650,user_automacao_cb_228ff4ed26e8b4s4083@vvtest.com,123456,34618261
31215467,10037,1883,1883,55016906,user_automacao_cb_228ff4ed36ee69s13581@vvtest.com,123456,34618262
31215468,10037,1883,1883,8936090,user_automacao_cb_228ff4ed44f8a4s7152@vvtest.com,123456,34618263
31215472,10037,16370,16370,15112829,user_automacao_cb_228ff4ed8e35a7s11442@vvtest.com,123456,34618267
31215473,10037,1883,1883,15403604,user_automacao_cb_228ff4ed9c674es32407@vvtest.com,123456,34618268
31215477,10037,16370,16370,50000530,user_automacao_cb_228ff4ede9e9aes21837@vvtest.com,123456,34618272
31215482,10037,16370,16370,50005573,user_automacao_cb_228ff4ee391b12s14137@vvtest.com,123456,34618277
31215483,10037,1883,1883,55006834,user_automacao_cb_228ff4ee4a324as21545@vvtest.com,123456,34618278
31215488,10037,1883,1883,55015547,user_automacao_cb_228ff4eeadfe6cs878@vvtest.com,123456,34618283
31215493,10037,1883,1883,50004189,user_automacao_cb_228ff4ef02d47ds25047@vvtest.com,123456,34618288
31215497,10037,1883,1883,12682228,user_automacao_cb_228ff4ef4e5ba5s18476@vvtest.com,123456,34618292
31215498,10037,1883,1883,12727901,user_automacao_cb_228ff4ef538bb4s16880@vvtest.com,123456,34618293
31215499,10037,1883,1883,55015609,user_automacao_cb_228ff4ef6df192s10734@vvtest.com,123456,34618294
31215500,10037,16370,16370,12521078,user_automacao_cb_228ff4ef8f5cb1s22565@vvtest.com,123456,34618295
31215503,10037,1883,1883,13341523,user_automacao_cb_228ff4efa63f9bs20332@vvtest.com,123456,34618298
31215508,10037,1883,1883,15243344,user_automacao_cb_228ff4effac9c2s6209@vvtest.com,123456,34618303
31215513,10037,1883,1883,55010630,user_automacao_cb_228ff4f053bdafs11761@vvtest.com,123456,34618308
31215518,10037,1883,1883,55019788,user_automacao_cb_228ff4f0a83696s30595@vvtest.com,123456,34618313
31215519,10037,1883,1883,11499869,user_automacao_cb_228ff4f0cd5479s31854@vvtest.com,123456,34618314
31215523,10037,16370,16370,13566597,user_automacao_cb_228ff4f104b855s9729@vvtest.com,123456,34618318
31215524,10037,1883,1883,55003721,user_automacao_cb_228ff4f124ea8as10670@vvtest.com,123456,34618319
31215528,10037,1883,1883,55012045,user_automacao_cb_228ff4f15e0509s4656@vvtest.com,123456,34618323
31215530,10037,1883,1883,55018708,user_automacao_cb_228ff4f18c8d96s8571@vvtest.com,123456,34618325
31215534,10037,16370,16370,55022119,user_automacao_cb_228ff4f1b8316bs30334@vvtest.com,123456,34618328
31215539,10037,1883,1883,50001628,user_automacao_cb_228ff4f20e6b1fs3706@vvtest.com,123456,34618333
31215540,10037,16370,16370,55004888,user_automacao_cb_228ff4f23023f6s6735@vvtest.com,123456,34618334
31215544,10037,1883,1883,12462886,user_automacao_cb_228ff4f26f01f8s23326@vvtest.com,123456,34618339
31215545,10037,1883,1883,8024817,user_automacao_cb_228ff4f289b597s24327@vvtest.com,123456,34618340
31215549,10037,1883,1883,55002969,user_automacao_cb_228ff4f2c97edds13557@vvtest.com,123456,34618344
31215550,10037,1883,1883,8155643,user_automacao_cb_228ff4f2da1f9bs28590@vvtest.com,123456,34618345
31215551,10037,1883,1883,55004652,user_automacao_cb_228ff4f2f03ff3s26559@vvtest.com,123456,34618346
31215554,10037,1883,1883,55007575,user_automacao_cb_228ff4f31cf4e9s5233@vvtest.com,123456,34618349
31215559,10037,1883,1883,12358759,user_automacao_cb_228ff4f373c767s8146@vvtest.com,123456,34618355
31215561,10037,1883,1883,13566569,user_automacao_cb_228ff4f39d99ees32103@vvtest.com,123456,34618357
31215563,10037,1883,1883,15341371,user_automacao_cb_228ff4f3c1c069s18159@vvtest.com,123456,34618359
31215564,10037,1883,1883,55003716,user_automacao_cb_228ff4f3d5bdfds22454@vvtest.com,123456,34618360
31215566,10037,1883,1883,55011017,user_automacao_cb_228ff4f3fc0a3es20986@vvtest.com,123456,34618362
31215568,10037,16370,16370,55011900,user_automacao_cb_228ff4f41c157ds28026@vvtest.com,123456,34618364
31215569,10037,1883,1883,55016671,user_automacao_cb_228ff4f430fd21s10404@vvtest.com,123456,34618365
31215573,10037,16370,16370,13319510,user_automacao_cb_228ff4f4b30768s796@vvtest.com,123456,34618369
31215575,10037,1883,1883,55005468,user_automacao_cb_228ff4f4d1ba71s11219@vvtest.com,123456,34618371
31215580,10037,16370,16370,55010659,user_automacao_cb_228ff4f530468ds2456@vvtest.com,123456,34618378
31215585,10037,1883,1883,22574,user_automacao_cb_228ff4f58e6c15s9239@vvtest.com,123456,34618383
31215588,10037,1883,1883,14817439,user_automacao_cb_228ff4f5e23457s28847@vvtest.com,123456,34618387
31215589,10037,1883,1883,50005163,user_automacao_cb_228ff4f60306b3s7723@vvtest.com,123456,34618388
31215591,10037,1883,1883,6347286,user_automacao_cb_228ff4f62313d3s13183@vvtest.com,123456,34618390
31215594,10037,16370,16370,6698312,user_automacao_cb_228ff4f65e4596s17629@vvtest.com,123456,34618393
31215599,10037,16370,16370,50005161,user_automacao_cb_228ff4f6be795cs1710@vvtest.com,123456,34618398
31215601,10037,1883,1883,55006858,user_automacao_cb_228ff4f6e5de6ds22872@vvtest.com,123456,34618400
31215602,10037,1883,1883,11631609,user_automacao_cb_228ff4f7009137s31@vvtest.com,123456,34618401
31215604,10037,1883,1883,11499937,user_automacao_cb_228ff4f7216029s12074@vvtest.com,123456,34618403
31215606,10037,1883,1883,70646,user_automacao_cb_228ff4f740e9f4s1751@vvtest.com,123456,34618406
31215609,10037,1883,1883,11499920,user_automacao_cb_228ff4f77715cds32637@vvtest.com,123456,34618409
31215613,10037,16370,16370,15112839,user_automacao_cb_228ff4f7b9c36fs1297@vvtest.com,123456,34618413
31215614,10037,1883,1883,50005160,user_automacao_cb_228ff4f7d6252es29424@vvtest.com,123456,34618414
31215616,10037,1883,1883,55007927,user_automacao_cb_228ff4f7f60942s12153@vvtest.com,123456,34618416
31215619,10037,1883,1883,55006747,user_automacao_cb_228ff4f82fdde3s20981@vvtest.com,123456,34618419
31215624,10037,1883,1883,11823315,user_automacao_cb_228ff4f88020ces10854@vvtest.com,123456,34618424
31215625,10037,1883,1883,55019980,user_automacao_cb_228ff4f887c2bas2858@vvtest.com,123456,34618425
31215626,10037,1883,1883,55009832,user_automacao_cb_228ff4f8994e0fs10539@vvtest.com,123456,34618426
31215627,10037,1883,1883,1743134,user_automacao_cb_228ff4f8aa8c9ds19428@vvtest.com,123456,34618427
31215629,10037,16370,16370,55022616,user_automacao_cb_228ff4f8cce13bs24705@vvtest.com,123456,34618429
31215634,10037,1883,1883,344686,user_automacao_cb_228ff4f91ada13s10066@vvtest.com,123456,34618434
31215638,10037,16370,16370,2293581,user_automacao_cb_228ff4f947687fs22773@vvtest.com,123456,34618438
31215640,10037,1883,1883,12037431,user_automacao_cb_228ff4f96a59bfs16488@vvtest.com,123456,34618440
31215645,10037,1883,1883,13352745,user_automacao_cb_228ff4f9c66bc5s15119@vvtest.com,123456,34618445
31215650,10037,1883,1883,70284,user_automacao_cb_228ff4fa1cb205s18493@vvtest.com,123456,34618450
31215651,10037,1883,1883,11236964,user_automacao_cb_228ff4fa298335s19864@vvtest.com,123456,34618451
31215653,10037,1883,1883,11490861,user_automacao_cb_228ff4fa4b3db1s23198@vvtest.com,123456,34618453
31215655,10037,16370,16370,55011002,user_automacao_cb_228ff4fa700208s25707@vvtest.com,123456,34618455
31215657,10037,16370,16370,55013961,user_automacao_cb_228ff4fa8f71b4s27682@vvtest.com,123456,34618457
31215660,10037,16370,16370,55002771,user_automacao_cb_228ff4facf6032s21619@vvtest.com,123456,34618460
31215662,10037,1883,1883,13924103,user_automacao_cb_228ff4faef6b58s5939@vvtest.com,123456,34618462
31215665,10037,16370,16370,13712824,user_automacao_cb_228ff4fb22ff98s13515@vvtest.com,123456,34618465
31215667,10037,16370,16370,50005136,user_automacao_cb_228ff4fb4813bcs21604@vvtest.com,123456,34618467
31215669,10037,1883,1883,55000544,user_automacao_cb_228ff4fb70122fs10529@vvtest.com,123456,34618470
31215670,10037,16370,16370,55014263,user_automacao_cb_228ff4fb7ba73bs32060@vvtest.com,123456,34618472
31215672,10037,1883,1883,55014275,user_automacao_cb_228ff4fb9faac2s3501@vvtest.com,123456,34618474
31215674,10037,1883,1883,50005162,user_automacao_cb_228ff4fbc1ffbas28084@vvtest.com,123456,34618476
31215675,10037,16370,16370,12358754,user_automacao_cb_228ff4fbd4acc0s26296@vvtest.com,123456,34618477
31215679,10037,1883,1883,2938862,user_automacao_cb_228ff4fc1a8dads16846@vvtest.com,123456,34618481
31215680,10037,1883,1883,11732017,user_automacao_cb_228ff4fc2a6bf4s21313@vvtest.com,123456,34618482
31215685,10037,16370,16370,1949413,user_automacao_cb_228ff4fc8424c4s21120@vvtest.com,123456,34618487
31215690,10037,1883,1883,55025602,user_automacao_cb_228ff4fcdf2156s25220@vvtest.com,123456,34618492
31215695,10037,16370,16370,4745759,user_automacao_cb_228ff4fd39011cs31359@vvtest.com,123456,34618497
31215701,10037,16370,16370,50005638,user_automacao_cb_228ff4fd8f5e6fs15113@vvtest.com,123456,34618503
31215702,10037,16370,16370,55014264,user_automacao_cb_228ff4fd983822s29070@vvtest.com,123456,34618504
31215706,10037,1883,1883,55021151,user_automacao_cb_228ff4fde8a227s25025@vvtest.com,123456,34618509
31215707,10037,16370,16370,15323761,user_automacao_cb_228ff4fdf06a1es18631@vvtest.com,123456,34618510
31215711,10037,1883,1883,8860,user_automacao_cb_228ff4fe3ed877s29446@vvtest.com,123456,34618514
31215714,10037,1883,1883,22573,user_automacao_cb_228ff4fe7578c0s19101@vvtest.com,123456,34618517
31215715,10037,16370,16370,3759077,user_automacao_cb_228ff4fe83a98bs31553@vvtest.com,123456,34618518
31215716,10037,1883,1883,55006536,user_automacao_cb_228ff4fe997b8bs15867@vvtest.com,123456,34618519
31215722,10037,1883,1883,55012050,user_automacao_cb_228ff4feeaf781s23431@vvtest.com,123456,34618525
31215727,10037,1883,1883,50004241,user_automacao_cb_228ff4ff3cc15as15392@vvtest.com,123456,34618530
31215730,10037,1883,1883,55007182,user_automacao_cb_228ff4ff65f346s14861@vvtest.com,123456,34618533
31215731,10037,1883,1883,13510499,user_automacao_cb_228ff4ff7a3e9bs2889@vvtest.com,123456,34618535
31215733,10037,1883,1883,55008253,user_automacao_cb_228ff4ff9037b0s7846@vvtest.com,123456,34618536
31215739,10037,16370,16370,55010766,user_automacao_cb_228ff4ffdfb730s17771@vvtest.com,123456,34618541
31215745,10037,16370,16370,4639,user_automacao_cb_228ff5003021ads3284@vvtest.com,123456,34618547
31215746,10037,1883,1883,12662051,user_automacao_cb_228ff5003eef46s19754@vvtest.com,123456,34618548
31215750,10037,16370,16370,12731686,user_automacao_cb_228ff5007feed3s16962@vvtest.com,123456,34618552
31215751,10037,1883,1883,55014033,user_automacao_cb_228ff5008f584fs11010@vvtest.com,123456,34618553
31215755,10037,1883,1883,13927393,user_automacao_cb_228ff500d19233s18853@vvtest.com,123456,34618557
31215756,10037,1883,1883,400724,user_automacao_cb_228ff500e0ae6bs29650@vvtest.com,123456,34618558
31215758,10037,1883,1883,14420809,user_automacao_cb_228ff501009345s30059@vvtest.com,123456,34618560
31215760,10037,1883,1883,55006752,user_automacao_cb_228ff5012494d9s31595@vvtest.com,123456,34618562
31215762,10037,1883,1883,15003645,user_automacao_cb_228ff501451668s32373@vvtest.com,123456,34618565
31215765,10037,1883,1883,15215568,user_automacao_cb_228ff5018ab585s16338@vvtest.com,123456,34618569
31215769,10037,1883,1883,55014135,user_automacao_cb_228ff501cfaeb5s27042@vvtest.com,123456,34618573
31215770,10037,1883,1883,55007576,user_automacao_cb_228ff501db957ds182@vvtest.com,123456,34618574
31215773,10037,1883,1883,13189580,user_automacao_cb_228ff50200d0c2s30907@vvtest.com,123456,34618577
31215775,10037,1883,1883,400725,user_automacao_cb_228ff50231f417s14701@vvtest.com,123456,34618580
31215778,10037,16370,16370,4419318,user_automacao_cb_228ff502578b3ds8900@vvtest.com,123456,34618583
31215780,10037,1883,1883,15003627,user_automacao_cb_228ff502868a9fs20816@vvtest.com,123456,34618585
31215787,10037,1883,1883,55020092,user_automacao_cb_228ff502ddd24bs2333@vvtest.com,123456,34618590
31215792,10037,1883,1883,55005459,user_automacao_cb_228ff50334d2bbs14685@vvtest.com,123456,34618595
31215793,10037,16370,16370,55007931,user_automacao_cb_228ff503393fdas26251@vvtest.com,123456,34618596
31215795,10037,1883,1883,55016945,user_automacao_cb_228ff5035d68e8s21338@vvtest.com,123456,34618598
31215797,10037,16370,16370,5839178,user_automacao_cb_228ff50387fc1as23560@vvtest.com,123456,34618601
31215798,10037,16370,16370,11823965,user_automacao_cb_228ff5038c67d1s21075@vvtest.com,123456,34618602
31215800,10037,1883,1883,11298590,user_automacao_cb_228ff503bb194es49@vvtest.com,123456,34618604
31215801,10037,16370,16370,50001259,user_automacao_cb_228ff503d075a7s12958@vvtest.com,123456,34618605
31215802,10037,1883,1883,50004470,user_automacao_cb_228ff503e0541fs13681@vvtest.com,123456,34618606
31215807,10037,16370,16370,55008907,user_automacao_cb_228ff50435023ds17531@vvtest.com,123456,34618611
31215811,10037,1883,1883,55014916,user_automacao_cb_228ff504b9c34cs17383@vvtest.com,123456,34618615
31215813,10037,1883,1883,13459305,user_automacao_cb_228ff504bb4a1es25672@vvtest.com,123456,34618616
31215814,10037,16370,16370,55004133,user_automacao_cb_228ff504e060c4s21567@vvtest.com,123456,34618618
31215817,10037,1883,1883,55005955,user_automacao_cb_228ff505200322s12693@vvtest.com,123456,34618621
31215818,10037,1883,1883,50005637,user_automacao_cb_228ff50528b822s15814@vvtest.com,123456,34618622
31215823,10037,1883,1883,1949222,user_automacao_cb_228ff5059cae08s30116@vvtest.com,123456,34618628
31215825,10037,16370,16370,11688800,user_automacao_cb_228ff505f3d985s12769@vvtest.com,123456,34618630
31215828,10037,1883,1883,55011051,user_automacao_cb_228ff506206f9cs28529@vvtest.com,123456,34618634
31215829,10037,16370,16370,2938840,user_automacao_cb_228ff5064665a5s19115@vvtest.com,123456,34618635
31215833,10037,16370,16370,13080604,user_automacao_cb_228ff5068850c3s2230@vvtest.com,123456,34618640
31215836,10037,16370,16370,14564572,user_automacao_cb_228ff506c9a461s25639@vvtest.com,123456,34618643
31215838,10037,1883,1883,7652713,user_automacao_cb_228ff506f8b905s23394@vvtest.com,123456,34618645
31215841,10037,1883,1883,12675734,user_automacao_cb_228ff50743addcs24202@vvtest.com,123456,34618648
31215844,10037,16370,16370,10733261,user_automacao_cb_228ff50770db0fs18317@vvtest.com,123456,34618650
31215847,10037,1883,1883,2372402,user_automacao_cb_228ff507be3f47s29857@vvtest.com,123456,34618653
31215848,10037,1883,1883,55004134,user_automacao_cb_228ff507daec7bs2756@vvtest.com,123456,34618654
31215849,10037,16370,16370,426677,user_automacao_cb_228ff507ebb5c6s25282@vvtest.com,123456,34618655
31215852,10037,1883,1883,14226799,user_automacao_cb_228ff508250751s31673@vvtest.com,123456,34618658
31215854,10037,1883,1883,14971414,user_automacao_cb_228ff5084edab4s11701@vvtest.com,123456,34618660
31215858,10037,16370,16370,15112824,user_automacao_cb_228ff508a159fbs24990@vvtest.com,123456,34618664
31215859,10037,1883,1883,55003732,user_automacao_cb_228ff508b3cef6s2509@vvtest.com,123456,34618665
31215861,10037,16370,16370,3621386,user_automacao_cb_228ff508ea0691s27467@vvtest.com,123456,34618668
31215864,10037,1883,1883,55010617,user_automacao_cb_228ff509242eeds3294@vvtest.com,123456,34618671
31215869,10037,1883,1883,55011084,user_automacao_cb_228ff5098f61d9s21203@vvtest.com,123456,34618677
31215874,10037,16370,16370,55014384,user_automacao_cb_228ff509efcb06s22942@vvtest.com,123456,34618682
31215875,10037,1883,1883,13777818,user_automacao_cb_228ff50a0a7e9as10534@vvtest.com,123456,34618683
31215878,10037,16370,16370,410934,user_automacao_cb_228ff50a358634s26203@vvtest.com,123456,34618686
31215879,10037,16370,16370,1893843,user_automacao_cb_228ff50a5df5b4s1483@vvtest.com,123456,34618688
31215882,10037,16370,16370,50002225,user_automacao_cb_228ff50a9a1730s13336@vvtest.com,123456,34618691
31215884,10037,1883,1883,11517923,user_automacao_cb_228ff50ac58111s18829@vvtest.com,123456,34618693
31215889,10037,1883,1883,55003352,user_automacao_cb_228ff50b3ed4b7s31195@vvtest.com,123456,34618698
31215894,10037,1883,1883,55018616,user_automacao_cb_228ff50ba18de0s27103@vvtest.com,123456,34618705
31215899,10037,16370,16370,11672478,user_automacao_cb_228ff50c0a11d1s29268@vvtest.com,123456,34618710
31215902,10037,1883,1883,11688786,user_automacao_cb_228ff50c3d4f2fs30648@vvtest.com,123456,34618713
31215903,10037,16370,16370,55010441,user_automacao_cb_228ff50c514845s6748@vvtest.com,123456,34618714
31215904,10037,1883,1883,55005460,user_automacao_cb_228ff50c63e5fcs10069@vvtest.com,123456,34618715
31215905,10037,16370,16370,55014259,user_automacao_cb_228ff50c73c68fs23519@vvtest.com,123456,34618716
31215910,10037,16370,16370,50005499,user_automacao_cb_228ff50cbe2445s31055@vvtest.com,123456,34618720
31215914,10037,1883,1883,55011879,user_automacao_cb_228ff50d0374f0s1818@vvtest.com,123456,34618724
31215915,10037,1883,1883,55005426,user_automacao_cb_228ff50d1b1bc5s24917@vvtest.com,123456,34618725
31215920,10037,1883,1883,349236,user_automacao_cb_228ff50d6e27d7s15652@vvtest.com,123456,34618732
31215928,10037,16370,16370,55011124,user_automacao_cb_228ff513699360s18581@vvtest.com,123456,34618735
31215930,10037,1883,1883,55012559,user_automacao_cb_228ff5139511c3s32207@vvtest.com,123456,34618737
31215931,10037,1883,1883,55014128,user_automacao_cb_228ff513b1970fs540@vvtest.com,123456,34618738
31215935,10037,1883,1883,55018132,user_automacao_cb_228ff513f9ea9ds13498@vvtest.com,123456,34618741
31215938,10037,1883,1883,55025800,user_automacao_cb_228ff5144105ccs1347@vvtest.com,123456,34618744
31215942,10037,16370,16370,10268571,user_automacao_cb_228ff5148c98d3s14675@vvtest.com,123456,34618747
31215943,10037,16370,16370,55017261,user_automacao_cb_228ff514b07bdes11782@vvtest.com,123456,34618748
31215945,10037,1883,1883,55006673,user_automacao_cb_228ff514e088bbs18912@vvtest.com,123456,34618750
31215948,10037,1883,1883,55029377,user_automacao_cb_228ff51533c7d4s15754@vvtest.com,123456,34618753
31215951,10037,16370,16370,55019982,user_automacao_cb_228ff515790f3fs11259@vvtest.com,123456,34618756
31215954,10037,1883,1883,14422921,user_automacao_cb_228ff515c0d2ffs10547@vvtest.com,123456,34618760
31215956,10037,1883,1883,24199,user_automacao_cb_228ff515e95c5bs18437@vvtest.com,123456,34618762
31215958,10037,1883,1883,11501288,user_automacao_cb_228ff516076f26s5706@vvtest.com,123456,34618763
31215960,10037,16370,16370,8726186,user_automacao_cb_228ff5163675e8s19984@vvtest.com,123456,34618765
31215961,10037,1883,1883,14226742,user_automacao_cb_228ff51653b0c1s1549@vvtest.com,123456,34618766
31215962,10037,1883,1883,58192,user_automacao_cb_228ff51676d87bs6755@vvtest.com,123456,34618767
31215964,10037,1883,1883,4451578,user_automacao_cb_228ff516dd13efs17523@vvtest.com,123456,34618769
31215965,10037,1883,1883,11541978,user_automacao_cb_228ff516ef4316s20552@vvtest.com,123456,34618770
31215967,10037,1883,1883,50004251,user_automacao_cb_228ff51727f0d5s13557@vvtest.com,123456,34618772
31215970,10037,1883,1883,11488668,user_automacao_cb_228ff517712eb3s31074@vvtest.com,123456,34618775
31215971,10037,16370,16370,5417735,user_automacao_cb_228ff517850197s31153@vvtest.com,123456,34618777
31215973,10037,16370,16370,50001166,user_automacao_cb_228ff517c15527s5718@vvtest.com,123456,34618779
31215974,10037,1883,1883,55011123,user_automacao_cb_228ff517e05936s18671@vvtest.com,123456,34618780
31215976,10037,1883,1883,5522353,user_automacao_cb_228ff5181242e9s3544@vvtest.com,123456,34618782
31215979,10037,1883,1883,55027884,user_automacao_cb_228ff518571383s5378@vvtest.com,123456,34618785
31215981,10037,16370,16370,55018155,user_automacao_cb_228ff51891f532s31534@vvtest.com,123456,34618787
31215982,10037,1883,1883,50004762,user_automacao_cb_228ff5189f1487s22860@vvtest.com,123456,34618788
31215985,10037,1883,1883,55008746,user_automacao_cb_228ff518e6eec9s9730@vvtest.com,123456,34618792
31215986,10037,1883,1883,11541970,user_automacao_cb_228ff51904b018s17599@vvtest.com,123456,34618793
31215988,10037,1883,1883,11757920,user_automacao_cb_228ff5192fbd5ds19146@vvtest.com,123456,34618795
31215991,10037,16370,16370,11823521,user_automacao_cb_228ff51976ceffs25290@vvtest.com,123456,34618799
31215994,10037,1883,1883,55011053,user_automacao_cb_228ff519bb4e6es27376@vvtest.com,123456,34618802
31215997,10037,1883,1883,55020310,user_automacao_cb_228ff51a009889s6656@vvtest.com,123456,34618805
31215998,10037,1883,1883,8867256,user_automacao_cb_228ff51a234565s32387@vvtest.com,123456,34618807
31216000,10037,16370,16370,4935081,user_automacao_cb_228ff51a43f4c8s29622@vvtest.com,123456,34618809
31216003,10037,1883,1883,11823290,user_automacao_cb_228ff51a8e77aes25974@vvtest.com,123456,34618812
31216005,10037,1883,1883,12675733,user_automacao_cb_228ff51ab9f076s6859@vvtest.com,123456,34618813
31216007,10037,16370,16370,55003440,user_automacao_cb_228ff51ade05bes11933@vvtest.com,123456,34618815
31216008,10037,1883,1883,55018157,user_automacao_cb_228ff51b020688s3637@vvtest.com,123456,34618816
31216010,10037,1883,1883,55011050,user_automacao_cb_228ff51b235d43s22315@vvtest.com,123456,34618819
31216013,10037,1883,1883,14477426,user_automacao_cb_228ff51b6bd470s24512@vvtest.com,123456,34618824
31216016,10037,1883,1883,15280208,user_automacao_cb_228ff51bafe21bs19527@vvtest.com,123456,34618827
31216017,10037,1883,1883,15112812,user_automacao_cb_228ff51bd47b6bs29841@vvtest.com,123456,34618828
31216019,10037,1883,1883,55014403,user_automacao_cb_228ff51bf59cc4s12054@vvtest.com,123456,34618830
31216021,10037,16370,16370,11298623,user_automacao_cb_228ff51c1a3b6ds4276@vvtest.com,123456,34618831
31216023,10037,1883,1883,13927337,user_automacao_cb_228ff51c405c89s24006@vvtest.com,123456,34618833
31216026,10037,1883,1883,50001468,user_automacao_cb_228ff51c861832s9893@vvtest.com,123456,34618836
31216029,10037,1883,1883,55003345,user_automacao_cb_228ff51cca2628s17273@vvtest.com,123456,34618839
31216032,10037,1883,1883,14422966,user_automacao_cb_228ff51d0cd465s5147@vvtest.com,123456,34618843
31216033,10037,16370,16370,55011366,user_automacao_cb_228ff51d2824c9s7659@vvtest.com,123456,34618844
31216034,10037,1883,1883,7010112,user_automacao_cb_228ff51d30d731s2039@vvtest.com,123456,34618845
31216036,10037,1883,1883,50005570,user_automacao_cb_228ff51d53efa9s2263@vvtest.com,123456,34618847
31216042,10037,1883,1883,15323693,user_automacao_cb_228ff51da591eas27125@vvtest.com,123456,34618851
31216046,10037,1883,1883,50001469,user_automacao_cb_228ff51dfb5830s20343@vvtest.com,123456,34618855
31216048,10037,1883,1883,55002974,user_automacao_cb_228ff51e22dd7es26393@vvtest.com,123456,34618857
31216050,10037,16370,16370,55005259,user_automacao_cb_228ff51e4a629as4372@vvtest.com,123456,34618860
31216052,10037,1883,1883,15185786,user_automacao_cb_228ff51e6e261fs3559@vvtest.com,123456,34618862
31216053,10037,1883,1883,12574918,user_automacao_cb_228ff51e95d45ds20226@vvtest.com,123456,34618863
31216054,10037,1883,1883,55004214,user_automacao_cb_228ff51eadec73s3976@vvtest.com,123456,34618864
31216058,10037,16370,16370,55008306,user_automacao_cb_228ff51ef9266fs12940@vvtest.com,123456,34618868
31216062,10037,1883,1883,55014758,user_automacao_cb_228ff51f430078s32613@vvtest.com,123456,34618872
